orderID,barcode,count,name,unitID,pricePer,retailPrice,tradePrice,categoryID
154252777492023757314,6923142621862,1,典林小米辣100g,8,1,1,0,20
154252777492023757314,6949352207160,1,雪花啤酒,4,4,4,0,1
154252777540620993759,6920202888883,1,红牛维生素功能饮料,6,6,6,4.8,11
15425277809098025886,6901028117579,1,利群蓝包装,8,18,18,15.9,1
15425277419982003212,4710199080597,1,张君雅酱烧虾拉面条饼,8,8,8,5.8,1
15425277419982003212,6933311068183,1,傻二多味花生酱汁牛肉味68g,0,2.5,2.5,1.61,1
15425277419982003212,6970948760080,1,豫味之源山药薄片脆片88g 33g装休闲膨化零食薯片,0,5,5,240,1
15425277419982003212,6902890236207,2,泡面拍档90克,1,3,3,2,1
15425277419982003212,6906303999888,1,40克王守义十三香,0,3.5,3.5,2.6,1
15425277419982003212,6921204802679,1,葱伴侣六月香甜面酱,0,9,9,6,1
15425277419982003212,6923589462813,5,高洁丝经典系列丝薄棉柔护翼卫生巾夜用,0,9,9,0,1
154252777577420151595,6901028118170,2,利群版包装,8,14,14,12.29,21
154252777577420151595,6921804700757,1,陶华碧老干妈风味豆豉280g,0,8,8,0,1
154252777577420151595,6922731800817,1,ABC清香淡雅卫生护垫20片,8,5.5,5.5,4.5,8
154252778298917774631,6901028191043,1,白沙精品包装,8,9,9,7.63,21
154252776235215633695,99999999-1,1,无码商品,0,18,18,0,1
154252778244115948455,6901028005210,1,双喜(硬红五叶神)【条装】,10,190,190,184.4,1
154252778594517057397,6914973603394,1,士力架花生夹心巧克力1g,12,4,4,0,1
154252778594517057397,6924593221977,1,精品香干,4,2.5,2.5,0,1
154252778594517057397,6926475202340,1,喜之郎美好时光原味海苔3g,0,3.5,3.5,0,1
154252778594517057397,6935041525387,1,旺仔小馒头原味125g,0,7,7,0,1
15425277793092099770,99999999-1,1,无码商品,0,4,4,0,1
15425277890673183872,13,1,棒棒糖,4,0.5,0.5,0.35,1
15425277889599565786,6902265520016,1,海天上等耗油520g,0,7,7,0,1
15425277889599565786,6921804700795,2,老干妈风味鸡油辣椒280g,0,10,10,0,1
15425277889599565786,6935563600449,1,金厨娘卤香酥腿麻辣腿盐焗双腿95g真空小包装休闲鸭肉零食盐水腿,4,4,4,0,1
15425277889599565786,6901668054715,1,奥利奥小饼干草莓味55g,15,5,5,0,10
15425277889599565786,6901028053471,1,玉溪支初心条装,10,260,260,225,21
15425277901646269646,4893888000264,1,李锦记番茄沙司340g,2,7.5,7.5,0,1
154252779167023535470,6934502301850,1,500ml东鹏特饮维生素功能饮料,4,5,5,0,1
15425277176133616687,6957934000436,3,依谷客家甜酒咸干花生00g,4,6.8,8.5,0,1
154252776443014163464,99999999-1,1,无码商品,0,105,105,0,1
15425277992159563821,6970622870029,1,花生米,4,6,6,0,1
15425277992159563821,6911988005229,1,115克手指饼,7,3,3,0,1
15425277992159563821,6901180905984,1,嘉士利早餐饼牛奶味167g,8,3,3,0,1
15425277992159563821,6911988005205,1,达利园熊字饼15g,7,3,3,0,1
15425277992159563821,6901028201711,1,芙蓉王细支包装,8,26,26,22.5,1
15425277992159563821,6922824000643,1,李锦记薄盐生抽500毫升,4,8,8,0,1
15425278008436324711,99999999-1,1,无码商品,0,15,15,0,1
154252780102017458937,6901028193498,1,黄芙蓉王包装,8,25,25,21.83,1
154252780102017458937,6901028118170,1,利群版包装,8,14,14,12.29,1
154252780230514852326,6907992821924,2,伊利冷饮冰工厂炫菠萝雪泥0g,13,2.5,2.5,0,1
154252780635817536153,6937221704834,1,2点5元商品,8,2.5,2.5,1.52,10
154252780635817536153,6937221716172,1,贤哥小小脆,8,4,4,2.13,10
154252780871619281672,6903148225820,1,*飘柔家庭护理葵花籽精华长效黑亮滋润洗发露190ml,0,9,9,6.3,8
154252781385215545817,6901028193863,1,芙蓉王条装,0,325,325,0,1
154252781385215545817,6901028118170,1,利群版包装,8,14,14,12.29,21
154252781684110972966,6901668005748,1,奥利奥夹心原味8g,3,3,3,2.6,1
154252781684110972966,6902890234166,1,双汇玉米热狗肠40g,10,1,1,0.85,1
15425278257216446863,6935517103354,1,可贝力3205A水果刀,4,5,5,0,1
15425278298656444220,6926292511007,1,日美指甲钳挂卡A602Q,4,4,4,0,1
154252781489419628513,6901028046886,1,云烟包装,8,11,11,8.79,21
154252565371920276019,6901028315425,1,红塔山经典100包装,8,10,10,8.79,21
154252782563612284626,6937451811531,1,不二家棒糖果味10g,13,1,1,0,1
15425278291517404779,6925814870097,1,九总二十元,8,18,18,14,1
154252783132417457221,6901028191012,2,软白沙包装,8,6,6,3.81,1
15425278282993188734,6901668005717,1,奥利奥夹心原味高原装116g,3,7.5,7.5,4.75,1
15425278282993188734,6937221716172,1,贤哥辣么小脆脆,8,3.5,3.5,2,1
154252783905022765701,99999999-1,1,无码商品,0,7,7,0,1
15425278296915052284,8801116005574,1,爱喜ESSE变,4,13,13,0,1
154252783444112266005,6956367338666,1,王老吉凉茶植物饮料500ml,2,4,4,3.2,1
154252783444112266005,8993175537445,1,丽芝士纳宝帝奶酪威化饼干58g,8,3,3,1.6,1
154252783444112266005,6956064018137,2,500克加碘精制盐,8,2,2,1.13,1
154252783444112266005,6911316100190,1,比巴卜超软泡泡糖75g,3,4.5,4.5,3.5,1
154252782510916737623,6925303730574,1,统一阿萨姆原味奶茶500ml,2,4,4,0,1
15425278452387403340,6925814851362,1,小龙王九总槟榔28g,8,14,14,5.3,1
154252784431920877785,6954767412573,1,可口可乐500ml,2,3,3,0,11
154252784431920877785,6921311189946,1,康师傅鲜果橙橙汁饮品,4,4,4,0,1
154252784414220273967,6901028071468,2,中南海mg包装,0,10,10,0,1
154252784502120983541,6921311196364,1,康师傅冰红茶檬口味茶饮品1L,2,4,4,0,11
154252784988320742923,6938888888851,1,香飘飘咖啡奶茶80g,15,4,4,3,11
154252784988320742923,6931273213559,1,食用槟榔运当头8g,8,15,15,12,10
154252785125413902904,6901715294064,1,魔法士香辣帝王蟹味炸方便面,8,1,1,0,1
154252785125413902904,6935599000633,1,御方山西老陈醋,4,18,18,0,1
154252785125413902904,6936003512414,1,牛奶糖原味18g,8,1,1,0,1
15425278518363653656,6931780720199,3,苹果醋饮料650ml,2,18,18,0,1
15425278518363653656,6901668062086,1,趣多多巧克力饼95g,8,7,7,0,1
15425278518363653656,6923644284305,1,蒙牛三色雪糕95g,3,5,5,0,11
15425278518363653656,6918551811485,1,雀巢花心筒香草味雪糕67g,3,5,5,0,1
15425278518363653656,6923644285654,1,蒂兰圣雪绚彩脆皮冰淇淋抹茶口味,0,7,7,0,1
15425278518363653656,6923644285678,1,蒂兰圣雪绚彩脆皮冰淇淋太妃焦糖口味,0,7,7,0,1
15425278518363653656,6921168500956,1,水溶C100柠檬汁445ml,4,6,6,0,1
15425278518363653656,6925303754952,1,统一小茗同学冷泡青柠红茶480ml,0,6,6,0,1
15425278518363653656,6914973603394,2,士力架,10,5,5,3.8,1
15425278606936976454,6907992500010,1,优酸乳乳饮料——原味,3,2,2,0,1
154252785883320117479,6907992100012,1,伊利优酸乳草莓味50ml,3,2,2,1.8,11
154252786149722028930,6925909980342,1,张新发木糖醇20元槟榔,4,20,20,0,1
154252786786613122364,6925909980342,1,张新发木糖醇20元槟榔,4,18,18,16,1
15425278695176973290,6934665087653,1,优益C活菌型乳酸菌饮品原味  340ml,2,6,6,0,1
154252786906819411274,6923567880219,4,咪咪蟹味粒20g,0,0.5,0.5,0,1
154252786906819411274,6926475204153,3,优乐美奶茶巧克力味22G,7,1,1,0,11
154252786906819411274,6926475204276,1,优乐美奶茶草莓味22G,7,1,1,0,11
154252786906819411274,6926475204146,1,优乐美咖啡味22G,7,1,1,0,11
154252786906819411274,6926475204115,2,优乐美原味22G,7,1,1,0,11
154252786906819411274,6948930800014,1,周氏香油条,8,3,3,0,1
154252786906819411274,6924187828964,1,洽洽奶香瓜子150G,8,5.5,5.5,0,10
154252786906819411274,6921482334138,3,旺旺泡芙巧克力味夹心饼干18G,8,1,1,0,10
154252786906819411274,6901845040968,1,格力高百醇抹茶慕斯味,3,6,6,0,10
154252786906819411274,6908312000784,1,明治巧克力味酱饼干条50g,15,4.5,4.5,0,10
154252786906819411274,6955452000259,1,珍百轩爆米花原味120G,2,8,8,0,1
154252787844622762240,99999999-1,1,无码商品,0,5,5,0,1
154252787187413225422,6901028046886,2,云烟精品,8,10,10,9.3,1
15425278726236973123,99999999-1,1,无码商品,0,2,2,0,1
154252787583324131682,6901028141130,1,七匹狼包装,8,8,8,0,21
154252787583324131682,6901028141147,1,七匹狼条装,0,75,75,0,1
154252787583324131682,6936378310172,1,食用槟榔之郎珠槟榔5元,0,15,15,0,1
154252787583324131682,6958214688887,1,20元叼嘴巴食用槟榔,0,20,20,0,1
154252788832322768529,99999999-1,1,无码商品,0,100,100,0,1
154252782837618149967,6901028118170,1,利群版包装,8,15,15,12.29,1
154252788667115994008,6901028191043,1,精品白沙,8,10,10,8.1,1
15425278871856186702,6949795966648,1,豆沙面包,0,4,4,3,1
154252788972916377842,6901028191043,1,白沙品包装,8,10,10,7.63,1
15425278884982097293,6901028942898,1,双喜(硬精品好日子)小盒,3,11,11,0,1
15425278903594172821,6901754141008,3,乌江涪陵榨菜-鲜脆菜丝88g,0,2,2,0,1
15425278903594172821,6926896703488,2,麻辣萝卜干70g,8,2.5,2.5,0,20
15425278958256858973,6947929617152,1,法丽兹70g抹茶慕斯巧克力味曲奇,8,4,4,0,10
15425278958256858973,6922824075030,1,李锦记锦珍老抽500ml,2,6.5,6.5,0,1
154252706114113662375,6907992513157,1,伊利金典低脂纯牛奶250ml12,1,62,62,0,1
154252654538813669993,6956064018038,2,320克海藻碘盐,8,2.5,2.5,0,1
154252602886313665583,6901028936712,1,好猫(招财进宝)【包装】,4,8,8,7,21
154252208313813665442,6901028937498,1,好猫(金丝猴)【包装】,4,15,15,13,21
154252792496810424041,6901028001489,1,双喜包装,8,7,7,5.72,1
154252789663210096306,6925909980151,1,张新发槟榔35g,8,20,20,16,10
154252789833919451819,99999999-1,1,无码商品,0,15.5,15.5,0,1
154252790270722059156,6901028192729,1,白沙精品三代包装,8,16,16,12.93,21
15425279047155222035,80177616,2,健达牛奶巧克力8条装,0,13.5,13.5,11.1,1
15425279047155222035,6921136502067,3,15g四洲紫菜虾饼,0,1,1,0.76,1
15425279047155222035,6921136599029,3,15g四洲虾饼（紫菜）,0,1,1,0.76,1
15425279047155222035,6907878033014,2,250ML可乐,0,2.5,2.5,1.79,1
15425279047155222035,6901218304536,1,广东中山特产咀香园夹肉杏仁饼210g饼干零食品糕点心小吃手信盒装,0,18,18,16,1
154252790797016373004,6901028193863,1,芙蓉王条装,10,350,350,307.4,21
15425279050796402042,99999999-1,1,无码商品,0,13,13,0,1
15425279050796402042,6931630386353,1,10,4,15,15,0,1
15425279050796402042,6901028193498,1,芙蓉王（单盒）,4,25,25,21.84,1
154252790306824071301,6901028137287,1,七匹狼包装,8,7.5,7.5,6.67,21
15425279107806321248,6902083881085,1,娃哈哈大AD钙奶220ML,4,7.5,7.5,0,1
15425279107806321248,8993175537445,2,58克丽芝士纳宝帝奶酪威化饼干,4,2.5,2.5,0,1
15425279107806321248,6931630386353,1,胖哥,4,15,15,0,1
154252791375015052609,6901028193498,1,芙蓉王包装,8,25,25,21.83,21
154252791664520116429,6936003512414,1,牛奶糖原味18g,8,1,1,0,10
154252792075311227925,6923644278595,1,蒙牛纯甄巴氏杀菌热处理风味酸牛奶200ml2盒,1,58,58,49,1
15425279281296216729,6971147070024,1,恐龙蛋,4,10,10,7,1
15425279281296216729,6917878032467,1,雀巢馆藏系列,3,18,18,12.6,1
154252792689714071493,6901028193498,3,芙蓉王包装,8,25,25,21.83,1
154252792934716378855,6901028143431,1,万宝路红2包装,8,16,16,14.31,21
15425279303396041409,6921311157631,1,蜂蜜柚子,0,3,3,2,1
154252793168317476999,6926388100917,1,香香那么香辣条,8,3,3,2.2,10
154252792434212605839,6932335200012,1,180ml豆奶饮料,7,0.5,0.5,0.3,1
154252792434212605839,6907992512570,1,伊利安慕希希腊酸奶205g,3,5.5,5.5,4.42,1
154252793456717446253,99999999-1,1,无码商品,0,2,2,0,1
15425279357746973157,99999999-1,1,无码商品,0,4,4,0,1
154252793568415318123,6982031700125,2,糯米京果,8,8,8,6,1
154252793568415318123,6906151600462,1,牛栏山陈酿白酒500ml,2,15,15,12.08,1
154252793629711007496,6922731800800,1,ABC 丝薄 棉柔护垫,0,10,10,0,1
154252793629711007496,6903244370950,1,七度空间日用超薄纯棉,8,9,9,7.2,8
154252793629711007496,6903244373043,2,七度空间超特长夜用420纯棉,4,10.5,10.5,8.8,1
154252793629711007496,6903244370431,1,七度空间优雅夜用绵柔,0,9,9,7.6,1
154252793629711007496,6903244370998,1,七度空间少女系列,8,9,9,7.2,1
15425279417316185138,6907992100012,1,伊利草莓优酸乳250ml,2,2.5,2.5,1.31,1
154252794172423143233,9556156040090,1,杨协成甘蔗水低糖250ml,0,3.5,3.5,0,1
154252794172423143233,6901028201711,1,芙蓉王细支包装,8,26,26,22.5,21
15425279437626182449,6921168593552,1,茶派西柚茉莉花茶,2,5,5,3.8,1
15425279437626182449,6901028046886,1,云烟硬紫,8,10,10,8.8,1
15425279437626182449,6901028016407,1,真龙（致青春）,8,15,15,12.19,1
154252794584224017255,6901028157643,1,泰山红将军,0,8,8,6.15,21
154252794584224017255,6901028223997,1,黄山印象一品,8,7,7,0,21
154252794584224017255,6901028137287,1,七匹狼,3,8,8,0,21
15425279470586853445,6937350207015,1,家乡人正宗重庆酸辣粉袋装115g,7,3,3,2,1
154252794627823036644,6901028191012,1,白沙包装,8,6.5,6.5,3.81,21
154252785655423477340,6939650400059,1,翻天娃薯条148g,8,3.5,3.5,2.2,10
154252785655423477340,6925516345466,1,怡芳斋,8,5,5,3.8,10
15425279528428397417,6934502300709,1,东鹏特饮维生素功能饮料,2,3,3,0,1
154252795364221519839,6956448410038,1,焖土豆,4,1,1,0.7,1
15425279154832007531,6927119001497,1,森林浆果脆皮90g,0,5,5,0,1
154252795034510979853,6901028191043,1,白沙精品包装,8,9,9,7.63,1
154252795568223143999,8801116003907,1,宝亨珠包装,8,16,16,13.3,21
154252795917110137616,6901028001489,1,软双喜烟包,4,7,7,6.6,1
154252795917110137616,6925909980151,1,张新发1905槟榔,4,20,20,15.8,1
15425279832975781574,99999999-1,1,无码商品,0,2,2,0,1
154252795907816609337,99999999-1,1,无码商品,0,3.8,3.8,0,1
154252795907816609337,99999999-2,1,无码商品,0,8,8,0,1
154252795907816609337,99999999-3,1,无码商品,0,5,5,0,1
154252795907816609337,99999999-4,1,无码商品,0,18.5,18.5,0,1
154252795907816609337,99999999-5,1,无码商品,0,10,10,0,1
15425279632068398380,6901028001489,2,双喜包装,8,7,7,5.72,1
154252796215720717801,6933125666889,1,湘潭铺子枸杞槟榔35g,8,20,20,16,10
154252796447619452697,99999999-1,1,无码商品,0,8,8,0,1
154252796658012603387,6925303750275,1,统一果汁冰糖雪梨500ml,2,3,3,2.27,1
154252796658012603387,6932335200012,1,180ml豆奶饮料,7,0.5,0.5,0.3,1
154252796187324744111,6901028118187,3,利群版条装,0,140,140,0,1
154252796187324744111,6901028192736,1,白沙精品三代条装,0,150,150,0,1
154252796187324744111,6901028300063,1,南京条装,0,120,120,0,1
154252796187324744111,6901028000659,5,双喜经典条装,0,105,105,0,1
154252796187324744111,6901028000833,7,双喜经典条装,0,94.5,94.5,0,1
15425279668877694952,6956688714002,1,原味蚕豆328g,4,6,6,0,1
154252796959116373620,6901028192729,1,白沙精品三代包装,8,15,15,12.93,1
15425279689146244981,6901028005142,2,双喜香包装,8,13,13,9.7,21
15425279689146244981,6901028193498,2,芙蓉王（单盒）,8,25,25,21.84,1
15425279689146244981,6958214616880,1,10元叼嘴巴食用槟榔,4,10,10,0,1
15425279689146244981,6901028314978,1,红塔山硬经典【包装】,8,8,8,6.68,1
15425279689146244981,6901028223997,1,黄山(印象一品)硬盒【包装】,8,7,7,6.15,1
154252797030521711372,6901028062312,1,南京二钗烤烟包装,8,28,28,24.38,21
15425279699698861270,6901028191043,1,金白沙包装,8,9,9,0,1
154252797326216606454,99999999-1,1,无码商品,0,12,12,0,1
154252797528920119177,6933125666889,1,湘潭铺子枸杞槟榔35g,8,18,18,16,10
15425279763943476378,6930341500713,1,大亨红枣牛奶250ml,0,3,3,0,1
15425279763943476378,6901028314978,1,红塔山 硬经典,0,7.5,7.5,0,1
15425279773984865714,6923567880103,2,咪咪虾味条20克,0,0.5,0.5,0,1
15425279773984865714,6932512600369,2,广氏(生力)菠萝啤350ml,6,2.5,2.5,0,1
15425279794446123062,99999999-1,1,无码商品,0,5,5,0,1
15425279794446123062,6925125065816,1,卡奇豆锅巴,0,3.5,3.5,2,1
15425279794446123062,6924187824959,1,洽洽香瓜子285克,4,9.5,9.5,8.4,1
15425279862758351746,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
15425279893329012726,99999999-1,1,无码商品,0,1,1,0,1
154252799006617234956,99999999-1,1,无码商品,0,1,1,0,1
154252799515215497165,6901028191043,1,白沙品包装,8,9,9,7.63,1
154252799074720118890,6901028193498,1,芙蓉王包装,8,25,25,22.5,21
154252799098221518733,6954767436777,1,雪碧888ml,0,4,4,0,1
154252798925022268879,6901028191043,1,白沙精品一代包装,8,10,10,7.63,21
154252798801911221777,6907992512761,1,安慕希希腊酸奶05g2,1,58,58,0,1
154252798397323095969,6925909980151,1,张新发槟榔5g,8,20,20,15.58,10
15425279932829568414,6938514100630,1,40度江小白高粱酒S300毫升,0,52,52,0,1
15425279932829568414,6938514100715,1,40度江小白高粱酒S100,0,15,15,0,1
154252799405118966373,6901285991219,1,怡宝饮用纯净水555毫升,2,2,2,0,11
154252799405118966373,6956416200067,1,美汁源果粒橙橙汁饮料450ml,2,3.5,3.5,0,11
15425279599392007317,99999999-1,1,无码商品,0,40,40,0,1
15425279599392007317,6923450603574,1,彩虹糖原味30g,2,6,6,3.79,1
154252799837724687836,6901028075763,1,硬中华,0,46,46,38.2,21
15425280009626313581,8801073110502,1,火鸡面,3,6.5,6.5,5,1
15425280009626313581,6970865108897,2,老式大辣片,8,5,5,3,1
154252804498810747360,99999999-1,1,无码商品,0,6,6,0,1
154252800315215817269,6901028191043,1,白沙精品,8,9.5,9.5,7.63,1
15425280031148678278,99999999-1,1,无码商品,0,9.9,9.9,0,1
154252796976315624797,6971452456667,1,防风打火机,4,2,2,0.9,1
154252796976315624797,6901028120692,1,利群长嘴包装,8,36,36,31.8,1
154252805152410741702,99999999-1,1,无码商品,0,19,19,0,1
15425280120526975336,6902083893842,1,娃哈哈营养快线幸福牵线椰子味500ml,2,4,4,0,1
15425280120526975336,6920180209168,1,碧泉柠檬型饮料330ml,6,3.5,3.5,0,1
15425280129696504600,6909995103670,1,旺旺小小酥原味60克,4,3.5,3.5,2.87,1
15425280195047406736,6901028118170,1,利群(新版),8,14,14,13,1
154252801502522474002,6901028063364,1,白沙(硬新精品二代)【包装】,3,10,10,8.8,21
15425280171036215907,6936003512414,1,牛奶糖原味18g,8,1,1,0.75,1
154252801854521461056,6901028001618,1,1906双喜,8,17,17,14.12,21
154252801265118149884,6933125666681,1,湘潭铺子10元装,0,10,10,0,1
154252802168822474761,99999999-1,1,无码商品,0,2,2,0,1
154252802168822474761,6924593277745,1,傻小子五香卤汁豆干70g,4,3,3,2,10
154252802168822474761,6935686330582,1,外婆香干,4,4,4,2.2,10
154252802168822474761,6970890090037,1,柏家香串串香190g,8,4,4,3,10
154252802168822474761,6924773536006,1,友伦野山椒泡凤爪138g,8,7,7,4.5,10
154252802294413757473,6901754141008,1,乌江涪陵榨菜脆菜丝88g,8,2,2,0,1
15425280253026319492,8936031833251,1,ESISI,8,10,10,7,1
15425280273016328263,6902890235132,6,双汇泡面排挡,4,1,1,51,1
15425280273016328263,6925909980151,1,张新发20元,4,20,20,15.58,1
154252803444921516470,69019388,1,绿箭15g,10,1.5,1.5,0,10
154252804949523477399,6925918721523,1,农味园龙岩五香花生,0,5,5,0,1
154252804949523477399,6950063213012,1,老吴家兰花豆,0,5,5,0,1
15425280364928673790,6921326701607,1,素牛肉丸,0,3.5,3.5,2.5,1
154252803495619629000,6925909980151,2,张新发槟榔5g,8,20,20,15.58,10
154252803495619629000,6901028193498,1,芙蓉王包装,8,25,25,21.83,21
154252804525415051980,6945846120427,1,肉松蛋卷,0,5,5,0,1
154252804525415051980,6931683624983,1,诺南诺信盐焗鸡腿,0,8,8,0,1
154252804525415051980,6925303730574,1,啊萨姆,4,4,4,3,1
15425280581639127729,6901028193856,1,芙蓉王(蓝)【包装】,4,35,35,30.74,1
15425280599593043061,6945091752510,2,真彩110420中性笔,0,2,2,0,1
15425280599593043061,6924853700525,2,高光粉彩笔,13,2,2,0.98,1
15425280599593043061,6921734920249,1,得力优酷2024美工刀(混)(把),0,2,2,0,1
154252806267510332799,6901028191043,2,白沙精品包装,8,9,9,7.63,1
154252806267510332799,6901028191029,2,硬白沙包装,8,5.5,5.5,4.77,1
15425280646825103290,99999999-1,1,无码商品,0,7.5,7.5,0,1
15425280734962772953,6928804011760,1,600胶可口可乐,0,3,3,2.19,1
15425280734962772953,99999999-1,1,无码商品,0,32,32,0,1
154252806419713909818,6901826888138,1,南孚电池5号2粒,4,5,5,0,1
154252806867818023038,6911988006585,1,可比克烧烤味薯片105g桶装,0,7,7,0,1
154252806999415119822,6901028000826,1,双喜经典包装,8,10,10,8.58,1
15425280339192009408,6901028084314,1,阳光娇子,3,11,11,8.5,1
15425280729815844506,99,5,未定07,4,1,1,0.7,1
154252807543222569114,6944162303033,1,多功能插座,0,30,30,0,1
154252808495712603571,6924739300405,1,糖糖分享,7,1,1,0.75,1
154252808495712603571,6923638200052,1,酸酸甜甜乳味饮料,4,0.5,0.5,0.38,1
154252808495712603571,6954525300029,1,张奇龙-唐僧素牛排,7,0.5,0.5,0.34,10
15425280876796991324,6902902007160,1,美味鲜厨邦酱油150ml,0,3.5,3.5,0,1
15425280876796991324,6923644241353,1,蒙牛早餐原麦牛奶250ml,0,3.5,3.5,0,1
15425280876796991324,6920180219006,1,新奇士黑加仑380ml,0,3.5,3.5,0,1
15425280876796991324,6920180218771,1,新奇士西柚汁汽水380ml,0,3.5,3.5,0,1
15425280876796991324,6902890234180,1,双汇台式烤香肠原味48g,8,2.5,2.5,1.8,1
15425280876796991324,6920153606161,1,粤光宝香鲜虾味拉面丸子132g,8,4,4,2.7,1
15425280876796991324,6933166301282,1,永兴隆星星饼干150g,5,4.5,4.5,2.8,1
15425280876796991324,6931407812894,1,宏事达爆浆蓝莓饼,8,12,12,8,1
15425280876796991324,6917878045467,1,雀巢咖啡1+2奶香105g,3,12,12,9,1
15425280821396318719,6925303730574,1,统一阿萨姆奶茶500ml,13,4,4,3,1
15425280821396318719,1,1,一元商品,4,1,1,0.7,1
15425280821396318719,6936003512414,2,旺仔牛奶糖（原味）18g,7,1,1,0.75,1
154252808676316361634,6901028118170,1,利群版包装,8,14,14,12.29,1
154252808047416484397,6901028118170,1,利群版包装,8,15,15,12.29,1
154252635675410554306,6901028201711,1,芙蓉王细支包装,8,26,26,22.5,1
15425281202085783449,99999999-1,1,无码商品,0,1,1,0,1
154252805103911334409,6901028942928,2,双喜珍品好日子包装,8,16,16,13.78,1
15425276860777966547,6901347884138,1,椰树椰汁330ml,2,5.5,5.5,4.17,1
15425281001195185154,6901028004978,1,双喜(硬蓝红玫王),8,15,15,13.35,1
154252810247120313921,02,1,香蕉,4,7.2,7.2,0,1
154252810247120313921,6901285991271,1,怡宝饮用纯净水155L,2,2.5,2.5,0,11
154252810247120313921,11,1,水果,4,11.1,11.1,0,1
154252810392116413964,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
154252814369821682573,6901180973785,1,嘉士果乐果香青柠口味93g,0,3.5,3.5,0,1
154252814369821682573,6942886301182,1,欧式蛋糕蛋味68g,0,6.5,6.5,0,1
154252814369821682573,6924743915121,1,乐事清新清爽黄瓜味40g,8,4,4,0,10
154252814369821682573,6926475203149,2,优乐美奶茶原味80g,0,4,4,0,1
15425280589943186035,6921734944573,1,得力思达6600ES中性笔(支),13,2,2,1,1
15425280589943186035,6931285755313,2,A5 30页骑马钉软面抄本,0,2,2,0,1
15425281109355184086,6958214616880,1,10元叼嘴巴食用槟榔,8,10,10,8,1
154252810989222269560,6901028191166,1,白沙一代条装,10,92,92,76.32,21
15425281101926397773,6931273210718,1,青果槟榔（和成天下,8,30,30,0,1
15425281101926397773,6901028196925,2,和成天下香烟,0,100,100,84.8,1
154252811538017454032,6921168509256,2,农夫山泉用天然水550ml,2,2,2,0.8,1
15425281141006358079,6933125666889,1,湘潭铺子枸杞槟榔35g,4,20,20,0,1
15425281216205184360,6952813400987,1,食用青果槟榔（绿钻口味王）24g,0,10,10,8.2,1
154252812281121283048,6901028000642,1,硬经典,8,12,12,10.02,21
154252812281121283048,6901028942898,1,精品好日子,8,11,11,9.33,21
154252811751424247306,4891028705949,1,维他柠檬茶00ml港进口,2,5,5,3.95,11
154252811751424247306,6954767423579,1,可口零度可乐500ml,2,3.5,3.5,2.2,11
15425281248943472095,6907878030013,1,可口可乐 300ml瓶,0,2,2,0,1
15425281273626187864,6940159410128,1,SleekCAN330ml百事可乐,4,3,3,2.04,1
15425281258959172007,6954283000025,1,香辣味手撕豆肉干,8,1,1,0.75,1
15425281258959172007,6931269700858,1,食与争峰24G手撕素肉,8,1,1,0.75,1
15425281258959172007,6901028191043,1,白沙品包装,8,10,10,7.63,1
154252812359524746340,6901028000659,5,双喜经典条装,0,105,105,0,1
154252812359524746340,6901028000833,7,双喜经典条装,0,94.5,94.5,0,1
154252812359524746340,6901028300063,1,南京条装,0,120,120,0,1
154252812359524746340,6901028192736,2,白沙精品三代条装,0,144,144,0,1
154252812359524746340,6901028118187,3,利群版条装,0,140,140,0,1
154252813082812857081,99999999-1,1,无码商品,0,5,5,0,1
15425281316954191255,6901180905984,1,嘉士利早餐饼牛奶味167g,8,4,4,0,10
15425281270266453070,99999999-1,1,无码商品,0,500,500,0,1
15425281344024177755,6942886307108,1,回头客华夫饼原味120g,8,5,5,3.8,1
15425281344024177755,6901285991219,1,怡宝饮用纯净水555毫升,0,2,2,0,1
15425281344024177755,6921168509256,1,农夫山泉 饮用天然水550ml,0,2,2,0,1
15425281344024177755,6902890235132,2,双汇泡面排挡45g*60,0,1.5,1.5,51,1
15425281385875559297,6920713220240,1,葡萄干,0,6.5,6.5,0,1
154252812448020117676,6922024730029,1,大白兔奶糖原味114g,7,7,7,4.5,10
154252812448020117676,6901028062008,1,苏烟星红杉树包装,8,20,20,18.86,21
154252813733921462032,6931273213535,1,食用槟榔玉满堂0g,8,10,10,0,10
154252813733921462032,6901028193498,1,芙蓉王,8,25,25,21.7,21
154252812450717652767,6901028191043,1,白沙品包装,8,9,9,7.63,1
154252814947918099291,99999999-1,1,无码商品,0,4,4,0,1
154252814947918099291,6940159430027,1,美年达橙味果味汽水,2,3,3,2.25,11
154252814947918099291,6971456680068,1,星梦圆香辣味鱿鱼,8,1,1,0.8,10
154252814006418458065,99999999-1,1,无码商品,0,10,10,0,1
15425281421642096634,6948960100108,1,百威啤酒330ml,1,5,5,98,1
15425281421642096634,6949352201144,1,华润雪花啤酒勇闯天涯,6,5,5,0,1
15425281421642096634,6907992502199,1,伊利纯牛奶50ml6,1,50,50,0,1
154252815117014499062,6901028221443,1,贵烟越包装,8,25,25,21.5,1
154252815691423435208,6925909960085,1,张新发门店木糖醇槟榔25g,8,15,15,12,10
15425281571988673312,6901028079952,1,出口荷花,4,30,30,12,1
15425281676466854877,6901028131926,1,黄山美高铁包装,8,18,18,15.8,21
154252816820613123851,6942886301199,1,欧式蛋糕橙味68g,8,7,7,5,1
